maxDT_veg,minDT_veg,maxNT_veg,minNT_veg,DTR_veg,minDT_rep,maxNT_rep,minNT_rep,DTR_rep,maxDT_gra,maxNT_gra,minNT_gra,DTR_gra,maxDT_sow2rep,minDT_sow2rep,maxNT_sow2rep,minNT_sow2rep,DTR_sow2rep,maxDT_sow2gra,minDT_sow2gra,maxNT_sow2gra,minNT_sow2gra,DTR_sow2gra,MLDS_veg,MLWS_veg,R10mm_veg,R20mm_veg,SDII_veg,Rx1day_veg,Rx5day_veg,Rtotal_veg,MLDS_rep,Rtotal_rep,MLWS_sow2rep,R10mm_sow2rep,R20mm_sow2rep,SDII_sow2rep,Rx1day_sow2rep,Rx5day_sow2rep,Rtotal_sow2rep,MLDS_sow2gra,MLWS_sow2gra,R10mm_sow2gra,R20mm_sow2gra,SDII_sow2gra,Rx1day_sow2gra,Rx5day_sow2gra,Rtotal_sow2gra,year,lat,lon,id
29.08,20.53,16.63,13.13,10.285890410958904,24.72,15.55,12.1,12.5192,27.88,14.87,8.84,13.438823529411764,29.08,20.53,16.63,12.1,10.497349397590362,29.08,20.53,16.63,8.84,11.616865671641792,23,15,8,2,9.962439024390243,90.51,128.75,402.66,11,2.98,15,8,2,9.809999999999999,90.51,128.75,404.45,26,15,8,2,8.763061224489796,90.51,128.75,416.15,2015,13.3742,39.0925,100
23.16,18.92,17.87,12.92,5.1197058823529416,20.61,15.11,11.83,7.655833333333333,23.68,15.99,9.47,8.39298245614035,23.16,18.92,17.87,11.83,5.47025974025974,23.68,18.92,17.87,9.47,6.713507462686567,6,36,18,1,7.6146666666666665,24.35,66.73,454.31,22,4.05,36,18,1,7.6155,24.35,66.73,454.31,33,36,18,1,6.830285714285714,24.35,66.73,469.88,2014,11.64413,38.92404,101
28.5,22.77,16.6,12.48,11.333589743589744,22.45,15.29,12.06,13.976249999999999,28.81,15.43,8.86,13.948809523809523,28.5,22.45,16.6,12.48,11.526666666666667,28.81,22.45,16.6,8.86,12.315271317829458,9,42,2,0,4.078771929824562,10.94,38.77,225.55,22,3.78,42,2,0,4.128771929824562,10.94,38.77,225.55,23,42,3,0,4.27125,11.74,38.77,256.54,2015,8.973472,39.082417,102
25.33,19.15,14.28,9.23,10.601794871794871,19.71,12.19,9.05,13.55,25.51,12.8,5.63,13.666279069767443,25.33,19.15,14.28,9.09,10.98632183908046,25.51,19.15,14.28,5.63,11.872769230769231,5,36,5,0,4.657894736842105,16.53,53.58,256.54,18,4.63,36,5,0,4.662456140350877,16.53,53.58,256.54,24,36,5,0,4.63640625,16.53,53.58,280.74,2015,9.050472,39.167528,104
21.58,16.54,13.33,9.32,7.678714285714286,16.54,11.53,6.92,8.9924,22.57,10.99,3.78,11.968653846153845,21.58,16.54,13.33,7,7.8263750000000005,22.57,16.54,13.33,3.78,9.458181818181819,1,45,8,0,5.8533333333333335,17.89,48.13,384.11,13,61.85,45,8,0,5.863,17.89,48.13,406.46,45,45,8,0,5.852083333333334,17.89,48.13,410.69,2014,9.874056,39.1735,105
23.16,18.29,17.87,14.34,4.3486666666666665,19.49,17.16,12.92,6.14,23.16,15.91,10.74,8.015208333333334,23.16,18.29,17.87,13.72,4.524235294117647,23.16,18.29,17.87,10.74,5.784135338345864,1,59,25,6,10.044520547945206,40.29,132.95,732.17,7,119.13,59,28,7,9.97012048192771,40.29,132.95,826.44,33,59,28,7,9.266483516483516,40.29,132.95,838.89,2014,11.75199,38.75438,106
23.16,18.92,17.87,12.92,5.343424657534246,20.97,15.11,11.83,8.219130434782608,23.89,15.99,9.47,8.499622641509434,23.16,18.92,17.87,11.83,5.605061728395062,23.89,18.92,17.87,9.47,6.749925373134328,12,35,18,1,7.715084745762712,24.35,66.73,452.57,23,0,35,18,1,7.715084745762712,24.35,66.73,452.57,33,35,18,1,6.9055072463768115,24.35,66.73,468.14,2014,11.64413,38.92404,107
26.07,20.34,16.19,9.85,10.415,23.72,12.73,9.06,14.528333333333332,27.38,13.93,8.08,14.11767441860465,26.07,20.34,16.19,9.19,10.93367816091954,27.38,20.34,16.19,8.08,11.986846153846153,11,46,3,0,4.796333333333333,12.65,43.12,282.45,18,1.3,46,3,0,4.806333333333333,12.65,43.12,282.45,21,46,3,0,4.6497014925373135,12.65,43.12,295.96,2014,8.930575,39.098194,111
28.5,22.45,16.6,12.48,11.546027397260273,22.45,15.43,12.06,13.616153846153846,27.89,15.43,8.86,13.69063829787234,28.81,22.45,16.6,12.06,11.90297619047619,28.81,22.45,16.6,8.86,12.544351145038167,14,32,1,0,3.5814893617021277,10.94,30.41,159.5,17,9,32,1,0,3.5389795918367346,10.94,30.41,163.28,23,32,2,0,3.79140350877193,11.74,30.41,196.4,2015,8.944028,39.175028,113
23.16,18.29,17.87,14.34,4.359285714285714,19.49,17.16,12.92,6.0508,23.38,15.99,10.74,7.935740740740741,23.16,18.29,17.87,14.2,4.537,23.38,18.29,17.87,10.74,5.906641791044776,1,55,22,6,9.98279411764706,40.29,132.95,677.75,6,119.13,55,25,7,9.950128205128205,40.29,132.95,775.03,33,55,25,7,8.973033707865168,40.29,132.95,791.75,2014,11.73559,38.74964,114
25.33,19.15,14.28,9.23,10.54116883116883,19.71,12.44,9.05,13.328076923076923,25.51,12.8,5.63,13.871020408163265,25.33,19.15,14.28,9.09,10.98931818181818,25.51,19.15,14.28,5.63,12.02,5,36,5,0,4.603620689655172,16.53,53.58,258.41,18,11.48,36,5,0,4.614310344827586,16.53,53.58,258.41,24,36,5,0,4.603384615384615,16.53,53.58,282.61,2015,9.052639,39.182083,115
22.54,18.92,17.44,11.83,5.805774647887324,20.53,15.71,10.74,8.18125,24.2,15.99,9.47,8.824814814814815,22.54,18.92,17.44,11.16,6.176875,24.2,18.92,17.44,9.47,7.243955223880597,21,24,13,1,7.7275,24.35,66.73,368.3,20,6.3,24,13,1,7.728750000000001,24.35,66.73,368.3,33,24,13,1,6.625333333333333,24.35,66.73,386.41,2014,11.81807249,38.68415173,116
23.16,18.29,17.87,14.34,4.476619718309859,19.49,17.16,12.92,6.2820833333333335,23.38,15.99,9.47,8.075185185185186,23.16,18.29,17.87,13.72,4.6496249999999995,23.38,18.29,17.87,9.47,6.030074626865671,1,53,22,5,9.54144927536232,40.29,132.95,657.28,8,113.14,53,24,6,9.543636363636363,40.29,132.95,733.33,33,53,24,6,8.687241379310345,40.29,132.95,748.9,2014,11.82904706,38.58916006,117
23.16,18.29,17.87,13.72,4.945441176470588,20.32,15.11,11.83,7.4679166666666665,23.38,15.99,9.47,8.370877192982455,23.16,18.29,17.87,12.92,5.257662337662338,23.38,18.29,17.87,9.47,6.581940298507463,3,39,18,1,7.5534920634920635,24.35,66.73,473.45,19,30.53,39,18,1,7.556666666666667,24.35,66.73,473.45,33,39,18,1,6.809589041095891,24.35,66.73,489.02,2014,11.64413,38.92404,118
22.54,18.92,17.87,11.83,5.505416666666667,20.62,15.11,10.74,8.4275,23.89,15.99,9.47,8.50188679245283,22.54,18.92,17.87,11.83,5.78320987654321,23.89,18.92,17.87,9.47,6.858507462686567,15,31,17,1,7.999818181818182,24.35,66.73,437.37,24,0,31,17,1,7.999818181818182,24.35,66.73,437.37,33,31,17,1,6.945671641791045,24.35,66.73,455.48,2014,11.67813,38.69022,119
23.16,18.29,17.87,12.92,5.146133333333333,20.97,15.11,11.83,8.018,23.38,15.99,9.47,8.38204081632653,23.16,18.29,17.87,11.83,5.468470588235294,23.38,18.29,17.87,9.47,6.533880597014925,9,40,18,1,7.54453125,24.35,66.73,480.25,25,0,40,18,1,7.54484375,24.35,66.73,480.25,33,40,18,1,6.806891891891891,24.35,66.73,495.82,2014,11.64413,38.92404,121
23.16,18.29,17.87,13.72,4.908472222222223,20.61,15.11,11.83,7.545833333333333,23.38,15.99,9.47,8.371320754716981,23.16,18.29,17.87,12.83,5.230246913580247,23.38,18.29,17.87,9.47,6.472611940298507,4,42,19,1,7.605606060606061,24.35,66.73,499.5,20,22.77,42,19,1,7.607878787878788,24.35,66.73,499.5,33,42,19,1,6.870263157894737,24.35,66.73,515.07,2014,11.82934006,38.59166583,122
25.98,20.34,16.19,9.85,10.557564102564102,23.86,12.73,9.06,14.723749999999999,27.38,13.93,8.08,14.236976744186046,25.98,20.34,16.19,9.19,11.016206896551724,27.38,20.34,16.19,8.08,12.081538461538461,14,43,3,0,4.874035087719298,12.65,43.12,272.12,15,2.5,43,3,0,4.8196551724137935,12.65,43.12,273.42,21,43,3,0,4.7184375,12.65,43.12,285.63,2014,8.752306,39.224556,123
29.08,20.53,16.63,12.1,10.731298701298702,22.01,14.51,11.5,13.533461538461538,27.88,14.62,8.58,13.298163265306123,29.08,20.53,16.63,11.63,11.08,29.08,20.53,16.63,8.58,11.873357664233577,26,15,7,2,11.885000000000002,90.51,128.75,325.61,9,4.99,15,7,2,11.544827586206896,90.51,128.75,327.14,26,15,7,2,9.594358974358974,90.51,128.75,358.84000000000003,2015,13.3742,39.0925,124
21.58,16.54,13.33,9.32,7.671044776119403,16.54,11.53,7,8.8664,22.57,10.99,3.78,11.927636363636363,21.58,16.54,13.33,8.8,7.7838961038961045,22.57,16.54,13.33,3.78,9.510454545454545,1,45,8,0,5.81984126984127,17.89,48.13,364.44,12,61.85,45,8,0,5.852499999999999,17.89,48.13,394.06,45,45,8,0,5.861142857142856,17.89,48.13,398.29,2014,9.930583,39.190083,127
23.16,18.29,17.87,12.92,5.146133333333333,20.97,15.11,11.83,8.018,23.38,15.99,9.47,8.38204081632653,23.16,18.29,17.87,11.83,5.468470588235294,23.38,18.29,17.87,9.47,6.533880597014925,9,40,18,1,7.54453125,24.35,66.73,480.25,25,0,40,18,1,7.54484375,24.35,66.73,480.25,33,40,18,1,6.806891891891891,24.35,66.73,495.82,2014,11.73723,38.75649,128
23.16,18.92,17.87,11.83,5.436266666666667,20.62,15.11,10.74,8.4244,23.89,15.99,9.47,8.487755102040817,23.16,18.92,17.87,11.83,5.748117647058823,23.89,18.92,17.87,9.47,6.749925373134328,14,35,18,1,7.715084745762712,24.35,66.73,452.57,25,0,35,18,1,7.715084745762712,24.35,66.73,452.57,33,35,18,1,6.9055072463768115,24.35,66.73,468.14,2014,11.64212,38.91624,130
26.07,19.55,16.19,13.07,9.571780821917809,20.34,14.63,10.08,10.331923076923077,27.38,13.93,9.06,13.80936170212766,26.07,19.55,16.19,12.49,9.482142857142858,27.38,19.55,16.19,9.06,11.034656488549619,1,69,4,0,4.598611111111111,14.12,38.87,330.19,6,84.51,69,5,0,4.813536585365854,14.12,43.12,393.4,21,69,5,0,4.712272727272727,14.12,43.12,405.04,2014,8.726167,39.243944,134
22.54,18.92,17.44,11.83,5.630857142857143,20.62,15.32,10.74,8.379999999999999,24,15.99,9.47,8.632962962962964,22.54,18.92,17.44,11.83,6.010375,24,18.92,17.44,9.47,7.067238805970149,17,27,13,1,7.626078431372549,24.35,66.73,386.31,24,1,27,13,1,7.626078431372549,24.35,66.73,386.31,33,27,13,1,6.595555555555555,24.35,66.73,404.42,2014,11.68275,38.69348,137
26.07,20.34,16.19,12.32,9.61972602739726,22.07,14.01,9.85,12.316923076923077,27.38,13.93,8.12,13.952978723404255,26.07,20.34,16.19,10.08,10.074166666666667,27.38,20.34,16.19,8.12,11.465801526717557,2,57,3,0,4.6378571428571425,12.65,43.12,322.82,13,35.7,57,3,0,4.635915492957746,12.65,43.12,323.85,21,57,3,0,4.548181818181818,12.65,43.12,335.71,2014,8.946056,39.079417,138
23.16,18.29,17.87,12.92,5.027333333333333,20.61,15.11,11.83,7.7508333333333335,23.38,15.99,9.47,8.379999999999999,23.16,18.29,17.87,11.83,5.337261904761904,23.38,18.29,17.87,9.47,6.472611940298507,7,42,19,1,7.607575757575758,24.35,66.73,499.5,23,1.15,42,19,1,7.607878787878788,24.35,66.73,499.5,33,42,19,1,6.870263157894737,24.35,66.73,515.07,2014,11.718192,38.961236,139
24.17,18.29,17.87,14.34,4.300684931506849,19.49,17.16,14.2,5.533913043478261,23.16,16.04,10.74,7.731509433962264,24.17,18.29,17.87,14.34,4.4171604938271605,24.17,18.29,17.87,10.74,5.728059701492537,1,63,26,6,10.555774647887324,40.29,132.95,748.38,1,136.91,63,27,6,9.95632911392405,40.29,132.95,785.47,33,63,29,7,9.401397849462366,40.29,132.95,870.52,2014,11.82123303,38.70506029,141
23.16,18.29,17.87,14.34,4.441466666666667,19.49,16.71,12.92,6.461666666666667,23.38,15.99,10.74,7.9942,23.16,18.29,17.87,13.72,4.6640476190476186,23.38,18.29,17.87,10.74,5.906641791044776,1,55,24,6,9.895616438356164,40.29,132.95,721.3,10,107.37,55,25,7,9.855696202531647,40.29,132.95,776.1800000000001,33,55,25,7,8.973033707865168,40.29,132.95,791.75,2014,11.69371,38.703,142
23.16,18.29,17.87,13.72,4.7026666666666666,19.49,15.11,11.83,7.3556,23.38,15.99,9.47,8.221632653061224,23.16,18.29,17.87,12.92,5.041529411764706,23.38,18.29,17.87,9.47,6.204402985074626,2,47,20,5,8.935492957746478,40.29,132.95,632.45,19,54.88,47,20,5,8.944647887323944,40.29,132.95,632.45,33,47,20,5,8.086913580246913,40.29,132.95,648.02,2014,11.67813,38.69022,146
21.58,16.54,13.33,8.98,7.753461538461539,17.82,10.81,6.43,10.258750000000001,22.57,10.99,3.78,12.12340909090909,21.58,16.54,13.33,6.92,8.077586206896552,22.57,16.54,13.33,3.78,9.436488549618321,4,45,8,0,5.851857142857143,17.89,48.13,406.46,20,22.349999999999998,45,8,0,5.869285714285715,17.89,48.13,406.46,45,45,8,0,5.848333333333333,17.89,48.13,410.69,2014,9.922028,39.168083,149
21.58,16.51,13.38,9.32,7.60448717948718,16.54,11.53,7,8.557083333333335,21.84,10.4,5.53,11.88642857142857,21.58,16.51,13.38,9.32,7.609310344827587,21.84,16.51,13.38,5.53,9.001860465116279,1,45,11,0,6.154324324324325,17.89,60.64,453.21,9,70.78,45,12,0,6.202345679012345,17.89,60.64,499.43,44,45,12,0,6.2434567901234574,17.89,60.64,499.43,2014,9.801333,39.198889,150
25.82,16.51,13.41,9.32,7.872820512820513,17.53,12.69,9.7,8.213750000000001,20.57,11.53,5.53,10.236818181818181,25.82,16.51,13.41,9.32,7.923103448275862,25.82,16.51,13.41,5.53,8.700229007633588,1,42,11,0,6.296578947368421,17.89,60.64,476.9,1,116.02,45,11,0,6.0494047619047615,17.89,60.64,505.65,29,45,12,0,5.999072164948453,17.89,60.64,576.43,2014,9.941417,39.209556,151
23.7,18.08,13.5,7.74,10.427307692307693,19.87,11.95,6.57,12.251666666666667,23.4,11.82,5.52,13.001860465116279,23.74,18.08,13.5,7.74,10.54609195402299,23.74,18.08,13.5,5.52,11.358384615384615,24,8,2,0,4.191052631578947,18.96,37.56,148.62,5,23.9,8,2,0,4.075365853658536,18.96,37.56,154.11,24,8,2,0,3.915283018867924,18.96,37.56,190.61,2015,9.801222,39.181111,155
23.16,18.29,17.87,14.83,4.4912857142857145,19.49,16.04,12.92,6.6240000000000006,23.38,15.99,9.47,8.164074074074074,23.16,18.29,17.87,13.72,4.77875,23.38,18.29,17.87,9.47,6.142985074626866,1,49,20,5,9.132941176470588,40.29,132.95,619.96,12,104.77,49,21,5,8.945616438356163,40.29,132.95,650.49,33,49,21,5,8.109397590361446,40.29,132.95,666.0600000000001,2014,11.68067,38.69402,156
21.4,17.09,14.58,8.91,7.499315068493151,18.55,11.35,7.25,10.965217391304348,23.19,12.41,5.18,11.866981132075471,21.4,17.09,14.58,7.53,7.901358024691358,23.19,17.09,14.58,5.18,9.469850746268657,20,25,8,1,6.133958333333333,20.38,56.480000000000004,290.64,21,1.01,25,8,1,6.138125,20.38,56.480000000000004,290.64,33,25,8,1,5.942264150943396,20.38,56.480000000000004,300.09,2014,11.78779,39.02029,157
29.08,20.53,16.63,11.63,11.360277777777778,22.01,14.62,11.5,13.026538461538461,27.49,14.58,8.58,13.156037735849056,29.08,20.53,16.63,11.5,11.661204819277108,29.08,20.53,16.63,8.58,12.24375,26,5,1,1,11.098125,90.51,128.75,170.44,9,9.33,5,1,1,10.196111111111112,90.51,128.75,173.9,26,5,1,1,8.044137931034482,90.51,128.75,217.6,2015,13.3742,39.0925,158
25.7,19.93,15.37,10.26,9.634285714285713,22.34,12.4,9.23,12.768076923076922,24.69,13.75,5.38,13.908979591836735,25.7,19.93,15.37,9.23,10.04340909090909,25.7,19.93,15.37,5.38,11.425985401459855,11,26,6,4,6.944000000000001,22.72,74.23,304.9,20,2.22,26,6,4,6.9464444444444435,22.72,74.23,304.9,30,26,6,4,6.731875,22.72,74.23,312.61,2013,13.3742,39.0925,159
23.16,18.29,17.87,14.34,4.275142857142857,19.49,17.16,13.72,5.7864,23.38,15.91,10.74,7.888888888888888,23.16,18.29,17.87,14.34,4.406,23.38,18.29,17.87,10.74,5.80955223880597,1,59,25,6,10.559264705882352,40.29,132.95,716.95,2,132.29,59,27,7,10.217820512820513,40.29,132.95,795.91,33,59,28,7,9.275274725274725,40.29,132.95,838.89,2014,11.70296,38.75998,160
26.07,19.55,16.19,13.07,9.557808219178082,20.34,14.63,10.08,10.436538461538461,27.38,13.93,9.06,13.875531914893617,26.07,19.55,16.19,12.32,9.522976190476191,27.38,19.55,16.19,9.06,11.084580152671755,1,68,4,0,4.58625,14.12,38.87,329.3,6,82.77,68,5,0,4.770617283950617,14.12,43.12,384.59,21,68,5,0,4.6658620689655175,14.12,43.12,396.23,2014,8.782833,39.241389,161
29.08,20.53,16.63,13.13,10.356883116883116,24.72,15.55,12.1,12.605416666666667,27.88,14.62,8.84,13.454489795918366,29.08,20.53,16.63,12.1,10.59360465116279,29.08,20.53,16.63,8.84,11.632,26,15,8,2,9.774761904761906,90.51,128.75,404.45,11,2.98,15,8,2,9.816904761904762,90.51,128.75,404.45,26,15,8,2,8.763061224489796,90.51,128.75,416.15,2015,13.3742,39.0925,162
23.16,18.29,17.87,14.34,4.308873239436619,19.49,17.16,13.72,5.905833333333334,23.38,15.99,10.74,7.904074074074074,23.16,18.29,17.87,14.2,4.4525,23.38,18.29,17.87,10.74,5.843432835820895,1,57,24,6,10.232173913043479,40.29,132.95,704.94,4,120.15,57,26,7,10.13423076923077,40.29,132.95,789.39,33,57,27,7,9.200555555555555,40.29,132.95,821.94,2014,11.73121,38.73759,163
23.16,18.92,17.87,13.72,5.0459420289855075,20.61,15.11,11.83,7.742592592592593,23.38,15.99,9.47,8.431698113207547,23.16,18.92,17.87,11.83,5.472839506172839,23.38,18.92,17.87,9.47,6.643134328358209,5,38,18,1,7.561129032258065,24.35,66.73,466.25,24,18.22,38,18,1,7.56241935483871,24.35,66.73,466.25,33,38,18,1,6.804444444444445,24.35,66.73,481.82,2014,11.707127,38.94707,165
23.16,18.29,17.87,14.34,4.301857142857143,19.49,17.16,13.72,5.946153846153846,23.38,15.99,10.74,7.926792452830188,23.16,18.29,17.87,14.2,4.480246913580247,23.38,18.29,17.87,10.74,5.843432835820895,1,57,24,6,10.351764705882353,40.29,132.95,702.84,5,121.38,57,27,7,10.185316455696203,40.29,132.95,803.5600000000001,33,57,27,7,9.200555555555555,40.29,132.95,821.94,2014,11.83150785,38.59617014,166
21.58,16.54,13.33,7,8.05923076923077,18.01,10.2,5.76,11.522083333333333,22.57,10.99,3.78,12.330227272727273,21.58,16.54,13.33,6.43,8.387931034482758,22.57,16.54,13.33,3.78,9.71206106870229,10,45,7,0,5.6948437499999995,17.89,48.13,360.27,24,0,45,7,0,5.6978125,17.89,48.13,360.27,45,45,7,0,5.706969696969697,17.89,48.13,364.5,2014,9.865056,39.177222,167
23.16,18.29,17.87,13.72,4.814933333333333,20.61,15.11,11.83,7.545833333333333,23.38,15.99,9.47,8.336599999999999,23.16,18.29,17.87,12.83,5.135238095238095,23.38,18.29,17.87,9.47,6.329776119402985,4,45,20,3,8.134492753623189,27.3,78.56,558.8100000000001,20,22.77,45,20,3,8.136666666666667,27.3,78.56,558.8100000000001,33,45,20,3,7.359493670886076,27.3,78.56,574.38,2014,11.82840382,38.58835316,169
23.16,18.29,17.87,14.34,4.477428571428571,19.49,17.16,12.92,6.3532,23.38,15.99,9.47,8.136851851851851,23.16,18.29,17.87,13.72,4.684625,23.38,18.29,17.87,9.47,6.075820895522388,1,52,21,5,9.434852941176471,40.29,132.95,640.49,9,113.14,52,23,6,9.454078947368421,40.29,132.95,716.54,33,52,23,6,8.593023255813954,40.29,132.95,732.11,2014,11.81736829,38.69348853,170
25.7,17.31,15.37,11.98,8.607027027027026,20.88,15.02,10.26,10.7275,24.69,13.75,5.38,13.228297872340425,25.7,17.31,15.37,10.3,8.933908045977011,25.7,17.31,15.37,5.38,10.440149253731343,10,42,11,10,10.346181818181817,40.28,142.75,563.19,12,99.05,42,11,10,9.667540983606559,40.28,142.75,582.28,23,42,11,10,9.466984126984126,40.28,142.75,586.15,2013,13.3742,39.0925,171
25.7,17.86,15.37,10.93,8.812162162162162,20.88,14.82,9.23,11.551428571428572,24.69,13.75,5.38,13.619787234042553,25.7,17.86,15.37,10.26,9.313103448275863,25.7,17.86,15.37,5.38,10.82365671641791,10,36,11,5,8.045925925925927,32.2,75.26,427.85,18,41.550000000000004,36,11,5,7.958,32.2,75.26,430.11,27,36,11,5,7.793859649122807,32.2,75.26,433.98,2013,13.3742,39.0925,172
29.08,20.53,16.63,12.1,10.421971830985916,22.01,14.87,11.63,12.9132,27.88,14.62,8.58,13.511509433962264,29.08,20.53,16.63,12.1,10.756666666666666,29.08,20.53,16.63,8.58,11.846268656716418,26,15,7,2,11.604999999999999,90.51,128.75,341.48,11,2.7199999999999998,15,7,2,11.292903225806452,90.51,128.75,342.67,26,15,7,2,9.479512195121952,90.51,128.75,374.64,2015,13.3742,39.0925,173
23.16,18.29,17.87,14.34,4.458,19.49,16.04,12.92,6.602916666666667,23.38,15.99,10.65,8.0624,23.16,18.29,17.87,13.72,4.702619047619048,23.38,18.29,17.87,10.65,5.956268656716418,1,54,24,6,9.784931506849315,40.29,132.95,713.22,11,104.77,54,25,6,9.566923076923077,40.29,132.95,743.75,33,54,25,6,8.706931818181818,40.29,132.95,759.32,2014,11.70623,38.75922,177
23.16,18.29,17.87,14.34,4.502608695652174,19.49,17.16,12.92,6.4403703703703705,23.38,15.99,9.47,8.174905660377359,23.16,18.29,17.87,13.72,4.765061728395062,23.38,18.29,17.87,9.47,6.113731343283582,1,51,20,5,9.281194029850747,40.29,132.95,620.76,11,113.14,51,22,6,9.323733333333333,40.29,132.95,696.8100000000001,33,51,22,6,8.463411764705882,40.29,132.95,712.38,2014,11.64413,38.92404,178
23.16,18.29,17.87,13.72,5.002714285714285,20.61,15.11,11.83,7.6175999999999995,23.38,15.99,9.47,8.345740740740741,23.16,18.29,17.87,11.83,5.391375,23.38,18.29,17.87,9.47,6.581940298507463,5,39,18,1,7.5553968253968256,24.35,66.73,473.45,22,18.22,39,18,1,7.556666666666667,24.35,66.73,473.45,33,39,18,1,6.809589041095891,24.35,66.73,489.02,2014,11.70924,38.979025,179
25.7,17.31,15.53,12.96,8.662638888888889,20.88,15.02,10.3,10.169615384615385,24.69,13.75,5.38,13.077735849056603,25.7,17.31,15.53,10.93,8.698795180722891,25.7,17.31,15.53,5.38,10.405294117647058,10,44,10,8,9.593396226415095,40.28,142.75,502.6,6,101.34,44,11,10,9.54951612903226,40.28,142.75,585.23,23,44,11,10,9.255846153846154,40.28,142.75,591.36,2013,13.3742,39.0925,180
25.7,17.31,15.37,11.88,8.641756756756756,20.88,15.02,10.3,10.45125,24.69,13.75,5.38,13.236274509803922,25.7,17.31,15.37,10.93,8.847469879518073,25.7,17.31,15.37,5.38,10.517835820895522,10,41,11,10,10.205272727272726,40.28,142.75,555.44,9,95.5,41,11,10,9.671666666666665,40.28,142.75,572.86,23,41,11,10,9.46774193548387,40.28,142.75,576.73,2013,13.3742,39.0925,182
29.08,20.53,16.63,12.1,10.603974358974359,22.01,14.87,11.63,13.191923076923077,27.88,14.62,8.58,13.888510638297872,29.08,20.53,16.63,12.1,10.830112359550562,29.08,20.53,16.63,8.58,11.887058823529411,26,15,7,2,10.753235294117648,90.51,128.75,358.3,9,2.7199999999999998,15,7,2,10.256666666666668,90.51,128.75,361.02,26,15,7,2,9.050232558139536,90.51,128.75,375.35,2015,13.3742,39.0925,183
25.7,17.86,15.37,10.93,8.879078947368422,21.06,14.06,9.23,11.914074074074074,24.69,13.75,5.38,13.566875,25.7,17.86,15.37,10.26,9.354772727272728,25.7,17.86,15.37,5.38,10.84139705882353,10,36,11,5,7.944545454545454,32.2,75.26,430.11,19,19.09,36,11,5,7.958,32.2,75.26,430.11,29,36,11,5,7.793859649122807,32.2,75.26,433.98,2013,13.3742,39.0925,184
29.08,20.53,16.63,12.1,10.624675324675325,22.01,14.87,11.63,13.289615384615384,27.88,14.62,8.58,13.646122448979591,29.08,20.53,16.63,11.63,10.852954545454546,29.08,20.53,16.63,8.58,11.851970802919707,26,15,7,2,10.865454545454545,90.51,128.75,351.73,9,2.7199999999999998,15,7,2,10.346,90.51,128.75,354.45,26,15,7,2,9.066136363636364,90.51,128.75,384.89,2015,13.3742,39.0925,186
29.08,20.53,16.63,12.1,10.79,22.01,14.62,11.5,13.298461538461538,27.88,14.62,8.58,13.284468085106383,29.08,20.53,16.63,11.63,11.144719101123595,29.08,20.53,16.63,8.58,11.884191176470589,26,15,7,1,10.985555555555557,90.51,128.75,289,9,6.18,15,7,1,10.383103448275863,90.51,128.75,292.8,26,15,7,1,8.88342105263158,90.51,128.75,322.23,2015,13.3742,39.0925,188
25.7,17.31,15.53,12.96,8.651621621621622,20.88,15.02,10.3,10.289285714285715,24.69,13.75,5.55,12.963877551020408,25.7,17.31,15.53,10.93,8.757586206896551,25.7,17.31,15.53,5.55,10.273088235294118,10,46,10,8,9.559454545454544,40.28,142.75,519.92,8,101.34,46,11,10,9.419230769230769,40.28,142.75,604.81,23,46,11,10,9.238059701492539,40.28,142.75,608.68,2013,13.3742,39.0925,189
23.16,18.29,17.87,14.83,4.4912857142857145,19.49,16.04,12.92,6.6240000000000006,23.38,15.99,9.47,8.164074074074074,23.16,18.29,17.87,13.72,4.77875,23.38,18.29,17.87,9.47,6.142985074626866,1,49,20,5,9.132941176470588,40.29,132.95,619.96,12,104.77,49,21,5,8.945616438356163,40.29,132.95,650.49,33,49,21,5,8.109397590361446,40.29,132.95,666.0600000000001,2014,11.72473,38.74472,190
23.16,18.29,17.87,13.72,4.814933333333333,20.61,15.11,11.83,7.5576,23.38,15.99,9.47,8.316938775510204,23.16,18.29,17.87,11.83,5.184235294117647,23.38,18.29,17.87,9.47,6.329776119402985,4,45,20,3,8.134492753623189,27.3,78.56,558.8100000000001,21,22.77,45,20,3,8.136666666666667,27.3,78.56,558.8100000000001,33,45,20,3,7.359493670886076,27.3,78.56,574.38,2014,11.74477,38.72975,191
23.16,18.29,17.87,14.2,4.533611111111111,19.49,16.04,12.83,6.81375,23.38,15.99,9.47,8.16622641509434,23.16,18.29,17.87,12.92,4.819135802469136,23.38,18.29,17.87,9.47,6.142985074626866,1,49,20,5,9.047857142857143,40.29,132.95,632.27,13,98.43,49,21,5,8.946027397260275,40.29,132.95,650.49,33,49,21,5,8.109397590361446,40.29,132.95,666.0600000000001,2014,11.64035,38.92547,193
22.54,18.92,17.87,11.83,5.526056338028169,20.62,15.11,10.74,8.4275,23.89,15.99,9.47,8.499074074074073,22.54,18.92,17.87,11.83,5.805,23.89,18.92,17.87,9.47,6.8906716417910445,15,30,16,1,7.888703703703704,24.35,66.73,423.37,24,0,30,16,1,7.888703703703704,24.35,66.73,423.37,33,30,16,1,6.848484848484849,24.35,66.73,441.48,2014,11.81736829,38.69348853,196
